Year,Aou,SpeciesTotal
2017,5491,12
2017,5500,204
2017,5520,5870
2017,5540,4340
2017,5570,575
2017,5580,2099
2017,5590,410
2017,5600,26773
2017,5610,1854
2017,5620,5334
2017,5630,7945
2017,5650,131
2017,5660,97
2017,5670,3234
2017,5671,3796
2017,5677,126
2017,5680,85
2017,5690,1020
2017,5700,18
2017,5730,4126
2017,5738,1477
2017,5739,70
2017,5740,111
2017,5750,181
2017,5760,20
2017,5780,4864
2017,5790,24
2017,5800,346
2017,5810,25436
2017,5830,1553
2017,5840,962
2017,5850,2415
2017,5860,209
2017,5870,12474
2017,5871,2
2017,5880,5144
2017,5900,2588
2017,5910,233
2017,5911,825
2017,5920,62
2017,5930,49203
2017,5935,134
2017,5940,926
2017,5950,2128
2017,5960,2936
2017,5970,6586
2017,5980,26524
2017,5990,1552
2017,6000,21
2017,6010,3202
2017,6040,20825
2017,6050,8912
2017,6070,4689
2017,6080,3687
2017,6090,76
2017,6100,4361
2017,6110,9424
2017,6120,48781
2017,6121,1572
2017,6122,488
2017,6130,31830
2017,6140,7294
2017,6150,3472
2017,6160,2147
2017,6170,3921
2017,6180,17
2017,6190,9888
2017,6200,547
2017,6210,3
2017,6220,1537
2017,6230,6
2017,6240,26792
2017,6260,14
2017,6270,7459
2017,6280,2475
2017,6290,1299
2017,6291,830
2017,6292,679
2017,6300,64
2017,6310,8411
2017,6320,223
2017,6330,1045
2017,6340,195
2017,6360,1905
2017,6370,1045
2017,6380,237
2017,6390,579
2017,6410,254
2017,6420,117
2017,6430,551
2017,6440,272
2017,6450,2580
2017,6460,2764
2017,6470,30
2017,6480,4284
2017,6500,41
2017,6510,14
2017,6520,9987
2017,6540,673
2017,6550,2507
2017,6556,59
2017,6560,4340
2017,6570,665
2017,6580,209
2017,6590,3109
2017,6600,13
2017,6610,397
2017,6620,888
2017,6630,1109
2017,6640,245
2017,6650,863
2017,6660,14
2017,6670,2037
2017,6680,1332
2017,6685,14
2017,6686,1
2017,6690,664
2017,6700,6
2017,6710,7306
2017,6720,13
2017,6730,1624
2017,6740,12357
2017,6750,1011
2017,6760,562
2017,6770,983
2017,6780,7
2017,6790,617
2017,6800,1372
2017,6810,19885
2017,6830,7435
2017,6840,2949
2017,6850,2343
2017,6860,249
2017,6870,3914
2017,6880,28
2017,6882,39777
2017,6883,179
2017,6900,49
2017,6960,7
2017,6970,43
2017,7000,92
2017,7010,39
2017,7020,3109
2017,7030,28459
2017,7040,12155
2017,7050,5813
2017,7060,73
2017,7070,440
2017,7080,8
2017,7100,177
2017,7110,20
2017,7120,31
2017,7130,1380
2017,7150,1456
2017,7170,183
2017,7180,20723
2017,7190,2760
2017,7210,13863
2017,7221,1284
2017,7222,786
2017,7240,825
2017,7250,1108
2017,7260,679
2017,7270,4877
2017,7280,3202
2017,7290,869
2017,7300,671
2017,7310,20551
2017,7315,30
2017,7320,571
2017,7330,701
2017,7331,263
2017,7340,51
2017,7350,7606
2017,7351,8
2017,7352,14
2017,7353,9
2017,7360,7196
2017,7370,2
2017,7380,2275
2017,7400,88
2017,7410,1155
2017,7420,808
2017,7430,866
2017,7460,985
2017,7470,172
2017,7480,1337
2017,7490,2924
2017,7510,8270
2017,7520,482
2017,7530,5
2017,7540,366
2017,7550,7373
2017,7560,3094
2017,7570,631
2017,7580,7820
2017,7590,5125
2017,7610,77202
2017,7630,2061
2017,7640,3
2017,7660,10691
2017,7670,963
2017,7680,1905
2017,8110,2
2017,10210,42
2017,22860,7835
2017,51830,3
2018,10,395
2018,11,73
2018,12,7
2018,20,29
2018,30,5
2018,40,601
2018,60,270
2018,70,252
2018,77,1
2018,100,7
2018,110,23
2018,230,144
2018,290,9
2018,360,1
2018,370,2
2018,380,26
2018,400,109
2018,420,527
2018,440,324
2018,470,62
2018,480,1
2018,490,121
2018,495,6
2018,510,983
2018,530,3709
2018,534,251
2018,540,4168
2018,550,150
2018,580,6183
2018,590,1945
2018,600,6
2018,630,16
2018,634,9
2018,640,210
2018,650,120
2018,670,1
2018,690,128
2018,700,45
2018,710,135
2018,730,21
2018,740,109
2018,770,185
2018,800,16
2018,1180,201
2018,1200,1201
2018,1207,32
2018,1210,192
2018,1230,54
2018,1250,1533
2018,1260,569
2018,1280,8
2018,1290,519
2018,1300,95
2018,1310,48
2018,1320,6944
2018,1326,3
2018,1330,31
2018,1331,20
2018,1340,110
2018,1350,1485
2018,1370,300
2018,1390,213
2018,1400,652
2018,1410,360
2018,1420,416
2018,1430,526
2018,1440,827
2018,1460,604
2018,1470,269
2018,1480,117
2018,1489,15
2018,1490,372
2018,1500,206
2018,1510,78
2018,1512,1
2018,1520,17
2018,1530,46
2018,1540,5
2018,1550,37
2018,1590,134
2018,1630,4
2018,1650,31
2018,1657,6
2018,1660,1
2018,1670,461
2018,1710,97
2018,1720,19052
2018,1725,14
2018,1740,2
2018,1770,995
2018,1780,121
2018,1782,112
2018,1800,85
2018,1810,227
2018,1830,137
2018,1840,6060
2018,1860,185
2018,1861,1030
2018,1870,4303
2018,1880,205
2018,1900,192
2018,1910,39
2018,1920,8
2018,1940,2068
2018,1945,61
2018,1960,3457
2018,1970,691
2018,1980,3
2018,1990,197
2018,2000,879
2018,2001,6441
2018,2010,817
2018,2020,173
2018,2030,203
2018,2035,6
2018,2040,3
2018,2060,1931
2018,2070,117
2018,2080,17
2018,2090,1
2018,2110,108
2018,2111,11
2018,2120,34
2018,2140,287
2018,2150,4
2018,2160,2
2018,2180,42
2018,2190,186
2018,2210,1565
2018,2230,72
2018,2240,370
2018,2250,376
2018,2260,462
2018,2280,11
2018,2300,2431
2018,2310,2
2018,2420,17
2018,2429,51
2018,2460,52
2018,2490,215
2018,2510,2
2018,2540,62
2018,2550,80
2018,2555,13
2018,2560,21
2018,2580,648
2018,2610,1645
2018,2630,383
2018,2640,812
2018,2650,11
2018,2700,1
2018,2720,2
2018,2721,7
2018,2730,12311
2018,2740,8
2018,2780,41
2018,2800,3
2018,2810,12
2018,2840,1
2018,2860,5
2018,2870,4
2018,2881,42
2018,2882,263
2018,2890,9348
2018,2920,509
2018,2930,1171
2018,2940,1798
2018,2950,1054
2018,2960,6
2018,2970,14
2018,2971,99
2018,2973,4
2018,2980,2
2018,3000,189
2018,3010,67
2018,3050,143
2018,3070,54
2018,3080,88
2018,3089,8
2018,3090,159
2018,3091,7881
2018,3095,28
2018,3100,2554
2018,3110,9
2018,3120,748
2018,3131,10118
2018,3140,30
2018,3160,73748
2018,3180,41
2018,3190,2393
2018,3200,535
2018,3210,128
2018,3250,13476
2018,3255,21
2018,3260,4139
2018,3270,129
2018,3280,14
2018,3290,598
2018,3300,4
2018,3310,527
2018,3320,37
2018,3330,244
2018,3333,3
2018,3340,23
2018,3350,48
2018,3370,4093
2018,3380,3
2018,3390,1848
2018,3400,4
2018,3410,14
2018,3420,1465
2018,3430,271
2018,3451,15
2018,3460,16
2018,3470,1
2018,3480,163
2018,3490,200
2018,3520,739
2018,3550,117
2018,3560,32
2018,3570,19
2018,3600,1508
2018,3620,325
2018,3640,742
2018,3650,20
2018,3670,60
2018,3680,399
2018,3700,3
2018,3720,4
2018,3730,19
2018,3732,2
2018,3740,1
2018,3750,414
2018,3770,4
2018,3780,453
2018,3790,21
2018,3810,1
2018,3824,7
2018,3840,7
2018,3850,429
2018,3860,2
2018,3870,6893
2018,3875,4
2018,3880,282
2018,3890,2
2018,3900,416
2018,3920,223
2018,3930,1643
2018,3940,4314
2018,3950,68
2018,3960,439
2018,3970,211
2018,3975,7
2018,3990,103
2018,4000,27
2018,4010,66
2018,4020,1399
2018,4021,260
2018,4022,33
2018,4030,361
2018,4040,103
2018,4050,3217
2018,4060,2238
2018,4070,1590
2018,4080,44
2018,4090,14713
2018,4100,653
2018,4110,408
2018,4120,2859
2018,4123,232
2018,4130,2115
2018,4140,96
2018,4160,641
2018,4171,170
2018,4172,1
2018,4180,71
2018,4190,9
2018,4200,3287
2018,4205,1
2018,4210,398
2018,4220,39
2018,4230,7909
2018,4240,141
2018,4250,594
2018,4270,1
2018,4280,1217
2018,4290,212
2018,4295,3
2018,4300,56
2018,4310,285
2018,4320,965
2018,4330,183
2018,4340,49
2018,4360,56
2018,4370,1
2018,4390,2
2018,4402,82
2018,4410,9
2018,4430,3264
2018,4440,7097
2018,4447,7
2018,4450,18
2018,4451,2
2018,4461,114
2018,4462,3
2018,4470,6802
2018,4480,779
2018,4490,79
2018,4510,3
2018,4520,7910
2018,4530,491
2018,4540,3770
2018,4550,65
2018,4560,5619
2018,4570,1011
2018,4580,349
2018,4590,783
2018,4600,10
2018,4610,7981
2018,4620,4555
2018,4630,91
2018,4640,462
2018,4641,1850
2018,4642,104
2018,4650,3293
2018,4660,1894
2018,4661,2221
2018,4670,1674
2018,4679,91
2018,4680,1081
2018,4689,20
2018,4690,1391
2018,4691,617
2018,4710,158
2018,4720,9
2018,4740,27627
2018,4750,4718
2018,4760,168
2018,4770,19314
2018,4780,2240
2018,4790,9
2018,4810,7
2018,4812,1318
2018,4813,362
2018,4820,91
2018,4830,71
2018,4840,351
2018,4860,10340
2018,4865,206
2018,4870,570
2018,4880,49241
2018,4881,304
2018,4882,15
2018,4890,325
2018,4900,2663
2018,4910,477
2018,4920,1076
2018,4930,70519
2018,4940,3950
2018,4950,28888
2018,4955,1
2018,4960,139
2018,4961,1
2018,4970,5350
2018,4980,109725
2018,5000,154
2018,5010,15735
2018,5011,49020
2018,5012,100
2018,5030,27
2018,5040,313
2018,5050,157
2018,5060,3864
2018,5070,3947
2018,5077,6
2018,5078,1
2018,5080,1932
2018,5090,58
2018,5100,11580
2018,5110,44161
2018,5120,3795
2018,5130,1408
2018,5135,129
2018,5140,425
2018,5150,90
2018,5170,947
2018,5180,943
2018,5190,12724
2018,5195,3
2018,5210,1332
2018,5212,2
2018,5220,230
2018,5225,1
2018,5240,3
2018,5260,2
2018,5261,1
2018,5270,1
2018,5275,333
2018,5280,651
2018,5290,16874
2018,5300,1654
2018,5310,98
2018,5330,2414
2018,5340,1
2018,5360,196
2018,5370,3
2018,5380,951
2018,5390,611
2018,5400,8719
2018,5420,6085
2018,5450,165
2018,5460,5398
2018,5470,60
2018,5480,37
2018,5491,4
2018,5500,195
2018,5520,5532
2018,5540,4083
2018,5570,489
2018,5580,2128
2018,5590,358
2018,5600,25742
2018,5610,1634
2018,5620,5020
2018,5630,7897
2018,5650,158
2018,5660,105
2018,5670,2532
2018,5671,3632
2018,5677,120
2018,5680,64
2018,5690,838
2018,5700,61
2018,5730,3766
2018,5738,1702
2018,5739,89
2018,5740,125
2018,5750,170
2018,5760,31
2018,5780,4830
2018,5790,52
2018,5800,280
2018,5810,25919
2018,5830,1442
2018,5840,998
2018,5850,2216
2018,5860,285
2018,5870,12104
2018,5871,11
2018,5880,4792
2018,5900,2439
2018,5910,226
2018,5911,784
2018,5920,39
2018,5930,50858
2018,5935,66
2018,5940,694
2018,5950,2293
2018,5960,2863
2018,5970,6088
2018,5980,27104
2018,5990,1502
2018,6000,19
2018,6010,3238
2018,6040,22051
2018,6050,7387
2018,6070,5054
2018,6080,3520
2018,6090,55
2018,6100,4463
2018,6110,8363
2018,6120,44109
2018,6121,1300
2018,6122,291
2018,6130,32305
2018,6140,7129
2018,6150,3983
2018,6160,2375
2018,6170,3625
2018,6180,23
2018,6190,8566
2018,6200,456
2018,6210,2
2018,6220,1241
2018,6230,31
2018,6240,26687
2018,6260,18
2018,6270,7608
2018,6280,2507
2018,6290,1096
2018,6291,840
2018,6292,581
2018,6296,1
2018,6300,64
2018,6310,9062
2018,6320,243
2018,6330,1133
2018,6340,184
2018,6360,1945
2018,6370,1081
2018,6380,168
2018,6390,538
2018,6410,333
2018,6420,153
2018,6430,588
2018,6440,194
2018,6450,2512
2018,6460,2494
2018,6470,17
2018,6480,4293
2018,6490,1
2018,6500,43
2018,6510,25
2018,6520,9922
2018,6540,543
2018,6550,2128
2018,6556,69
2018,6560,4404
2018,6570,644
2018,6580,199
2018,6590,3311
2018,6600,9
2018,6610,279
2018,6620,754
2018,6630,1106
2018,6640,149
2018,6650,810
2018,6660,6
2018,6670,1836
2018,6680,1323
2018,6685,23
2018,6690,677
2018,6700,7
2018,6710,7372
2018,6720,8
2018,6730,1378
2018,6740,12235
2018,6750,836
2018,6760,526
2018,6770,1087
2018,6780,12
2018,6790,674
2018,6800,1366
2018,6810,19100
2018,6830,7620
2018,6840,2957
2018,6850,2233
2018,6860,197
2018,6870,3913
2018,6880,26
2018,6882,36610
2018,6883,144
2018,6900,76
2018,6960,16
2018,6970,21
2018,7000,92
2018,7010,48
2018,7020,2825
2018,7030,27710
2018,7040,11821
2018,7050,5943
2018,7060,82
2018,7070,420
2018,7080,21
2018,7100,164
2018,7110,8
2018,7120,39
2018,7130,1443
2018,7150,1224
2018,7170,169
2018,7180,21871
2018,7190,2749
2018,7210,14174
2018,7221,1607
2018,7222,599
2018,7240,975
2018,7250,1063
2018,7260,685
2018,7270,4455
2018,7280,3420
2018,7290,929
2018,7300,523
2018,7310,19044
2018,7315,46
2018,7320,533
2018,7330,577
2018,7331,172
2018,7340,40
2018,7350,6250
2018,7351,15
2018,7352,14
2018,7353,2
2018,7360,6499
2018,7370,4
2018,7380,2538
2018,7400,78
2018,7410,1124
2018,7420,861
2018,7430,950
2018,7460,951
2018,7470,121
2018,7480,1272
2018,7490,3165
2018,7510,7387
2018,7520,433
2018,7530,1
2018,7540,406
2018,7550,7170
2018,7560,3531
2018,7570,407
2018,7580,7784
2018,7590,4839
2018,7610,74673
2018,7630,2295
2018,7640,3
2018,7660,10438
2018,7670,943
2018,7680,1997
2018,8110,5
2018,10210,34
2018,20630,2
2018,22860,7385
2019,10,387
2019,11,87
2019,12,2
2019,20,42
2019,30,5
2019,40,631
2019,50,1
2019,60,283
2019,70,244
2019,77,1
2019,100,10
2019,110,45
2019,230,81
2019,290,12
2019,300,2
2019,370,4
2019,380,32
2019,400,20
2019,420,251
2019,440,199
2019,470,12
2019,490,203
2019,510,416
2019,530,2297
2019,534,167
2019,540,3711
2019,550,169
2019,570,1
2019,580,3861
2019,590,1714
2019,600,6
2019,630,47
2019,634,4
2019,640,155
2019,650,77
2019,670,180
2019,690,169
2019,700,43
2019,710,181
2019,730,28
2019,740,86
2019,770,548
2019,800,165
2019,1180,236
2019,1200,1281
2019,1207,20
2019,1210,224
2019,1220,136
2019,1230,45
2019,1250,1840
2019,1260,843
2019,1280,2
2019,1290,304
2019,1300,62
2019,1310,75
2019,1320,6882
2019,1326,5
2019,1330,10
2019,1331,18
2019,1340,126
2019,1350,1288
2019,1370,298
2019,1390,225
2019,1400,1315
2019,1410,283
2019,1420,727
2019,1430,659
2019,1440,827
2019,1460,543
2019,1470,191
2019,1480,201
2019,1489,19
2019,1490,463
2019,1500,221
2019,1510,48
2019,1520,108
2019,1530,129
2019,1540,25
2019,1550,37
2019,1590,227
2019,1630,14
2019,1650,4
2019,1670,391
2019,1710,119
2019,1720,17407
2019,1725,13
2019,1740,8
2019,1770,608
2019,1780,150
2019,1782,69
2019,1800,50
2019,1810,182
2019,1830,159
2019,1840,3431
2019,1860,150
2019,1861,288
2019,1870,2411
2019,1880,196
2019,1900,279
2019,1910,30
2019,1940,2153
2019,1945,77
2019,1960,2471
2019,1970,841
2019,1980,13
2019,1990,146
2019,2000,708
2019,2001,6782
2019,2010,708
2019,2020,255
2019,2030,152
2019,2035,2
2019,2060,1813
2019,2070,65
2019,2080,8
2019,2110,59
2019,2111,18
2019,2120,40
2019,2140,630
2019,2150,5
2019,2160,2
2019,2180,14
2019,2190,194
2019,2210,1401
2019,2230,18
2019,2240,359
2019,2250,451
2019,2260,614
2019,2280,10
2019,2300,2801
2019,2310,9
2019,2356,8
2019,2420,21
2019,2429,14
2019,2430,10
2019,2460,93
2019,2470,2029
2019,2490,316
2019,2500,1
2019,2540,53
2019,2550,54
2019,2555,7
2019,2560,26
2019,2580,585
2019,2590,1
2019,2610,1677
2019,2630,492
2019,2640,894
2019,2650,18
2019,2720,2
2019,2721,9
2019,2730,12572
2019,2740,17
2019,2780,4
2019,2800,4
2019,2810,14
2019,2860,11
2019,2870,4
2019,2881,44
2019,2882,261
2019,2890,7862
2019,2920,425
2019,2930,1282
2019,2940,2228
2019,2950,1880
2019,2960,11
2019,2970,6
2019,2971,67
2019,2973,1
2019,2980,1
2019,3000,195
2019,3010,58
2019,3040,1
2019,3050,215
2019,3080,148
2019,3089,11
2019,3090,33
2019,3091,8192
2019,3095,18
2019,3100,2795
2019,3110,6
2019,3120,680
2019,3131,9083
2019,3140,1
2019,3160,69832
2019,3180,22
2019,3190,2379
2019,3200,545
2019,3210,127
2019,3250,14432
2019,3255,2
2019,3260,4239
2019,3270,162
2019,3280,7
2019,3290,578
2019,3300,1
2019,3310,460
2019,3320,54
2019,3330,241
2019,3333,6
2019,3340,19
2019,3350,39
2019,3370,3628
2019,3380,6
2019,3390,1875
2019,3400,9
2019,3410,21
2019,3420,1148
2019,3430,253
2019,3440,1
2019,3450,2
2019,3451,16
2019,3460,28
2019,3470,2
2019,3480,125
2019,3490,162
2019,3520,719
2019,3540,3
2019,3550,63
2019,3560,29
2019,3570,22
2019,3600,1363
2019,3620,284
2019,3640,747
2019,3650,13
2019,3670,62
2019,3680,397
2019,3700,2
2019,3720,3
2019,3730,24
2019,3732,3
2019,3740,1
2019,3750,389
2019,3770,2
2019,3780,363
2019,3790,22
2019,3810,2
2019,3824,6
2019,3826,1
2019,3840,8
2019,3850,335
2019,3870,6128
2019,3875,6
2019,3880,253
2019,3890,2
2019,3900,435
2019,3901,1
2019,3910,1
2019,3920,231
2019,3930,1388
2019,3940,4039
2019,3950,61
2019,3960,381
2019,3970,196
2019,3975,5
2019,3990,77
2019,4000,14
2019,4010,68
2019,4020,1411
2019,4021,202
2019,4022,38
2019,4030,344
2019,4040,99
2019,4050,3126
2019,4060,2149
2019,4070,1704
2019,4080,54
2019,4090,13866
2019,4100,581
2019,4110,573
2019,4120,2630
2019,4123,139
2019,4130,1702
2019,4140,109
2019,4160,658
2019,4171,194
2019,4172,1
2019,4180,54
2019,4190,5
2019,4200,2961
2019,4205,5
2019,4210,451
2019,4220,19
2019,4230,7406
2019,4240,79
2019,4250,485
2019,4270,2
2019,4280,1152
2019,4290,192
2019,4300,53
2019,4310,337
2019,4320,901
2019,4330,251
2019,4335,1
2019,4340,64
2019,4360,64
2019,4402,71
2019,4410,5
2019,4411,1
2019,4430,2641
2019,4440,6339
2019,4447,13
2019,4450,1
2019,4451,2
2019,4460,3
2019,4461,106
2019,4470,6713
2019,4480,703
2019,4490,50
2019,4510,3
2019,4520,7897
2019,4530,533
2019,4540,3995
2019,4550,60
2019,4560,5693
2019,4570,1094
2019,4580,375
2019,4590,727
2019,4600,4
2019,4610,7290
2019,4620,4346
2019,4630,137
2019,4640,467
2019,4641,1872
2019,4642,111
2019,4650,3224
2019,4660,1732
2019,4661,1898
2019,4665,1
2019,4670,1643
2019,4679,66
2019,4680,1081
2019,4689,9
2019,4690,1369
2019,4691,716
2019,4710,180
2019,4720,5
2019,4740,27123
2019,4750,3768
2019,4760,166
2019,4770,18817
2019,4780,2139
2019,4790,24
2019,4810,2
2019,4812,1296
2019,4813,310
2019,4820,106
2019,4830,37
2019,4840,655
2019,4860,8945
2019,4865,161
2019,4870,541
2019,4880,42728
2019,4881,246
2019,4882,13
2019,4890,339
2019,4900,2617
2019,4910,396
2019,4920,879
2019,4930,67096
2019,4932,2
2019,4940,3787
2019,4950,28067
2019,4960,145
2019,4970,5982
2019,4980,114231
2019,5000,254
2019,5010,14499
2019,5011,47793
2019,5012,99
2019,5030,29
2019,5040,245
2019,5050,151
2019,5060,3612
2019,5070,3731
2019,5080,1815
2019,5090,42
2019,5100,11214
2019,5110,42290
2019,5120,3613
2019,5130,1680
2019,5135,57
2019,5140,464
2019,5150,89
2019,5170,733
2019,5180,828
2019,5190,11204
2019,5210,1678
2019,5212,2
2019,5220,433
2019,5240,2
2019,5275,598
2019,5280,1123
2019,5290,13472
2019,5300,1405
2019,5310,98
2019,5330,2567
2019,5360,272
2019,5370,16
2019,5380,916
2019,5390,476
2019,5400,8246
2019,5420,6309
2019,5450,274
2019,5460,5131
2019,5470,92
2019,5480,27
2019,5490,1
2019,5491,6
2019,5500,182
2019,5520,5281
2019,5540,4196
2019,5570,581
2019,5580,1963
2019,5590,494
2019,5600,24826
2019,5610,1432
2019,5620,5117
2019,5630,7972
2019,5650,124
2019,5660,86
2019,5670,2473
2019,5671,3437
2019,5677,264
2019,5680,59
2019,5690,970
2019,5700,57
2019,5730,4457
2019,5738,1296
2019,5739,94
2019,5740,135
2019,5750,171
2019,5760,24
2019,5780,4563
2019,5790,38
2019,5800,335
2019,5810,26098
2019,5830,1403
2019,5840,1044
2019,5850,2260
2019,5860,303
2019,5870,11772
2019,5871,15
2019,5880,4545
2019,5900,2265
2019,5910,257
2019,5911,792
2019,5920,58
2019,5930,49769
2019,5935,3
2019,5940,833
2019,5950,2267
2019,5960,2956
2019,5970,6017
2019,5980,25855
2019,5986,1
2019,5990,1519
2019,6000,31
2019,6010,3313
2019,6040,21051
2019,6050,6786
2019,6070,4606
2019,6080,3344
2019,6090,52
2019,6100,4730
2019,6110,7816
2019,6120,38619
2019,6121,800
2019,6122,357
2019,6130,28838
2019,6140,6506
2019,6150,3161
2019,6160,2267
2019,6170,3650
2019,6180,34
2019,6190,8521
2019,6200,385
2019,6210,1
2019,6220,1146
2019,6230,4
2019,6240,26553
2019,6260,22
2019,6270,7876
2019,6280,2517
2019,6290,1251
2019,6291,866
2019,6292,632
2019,6296,3
2019,6300,88
2019,6310,9433
2019,6320,233
2019,6330,1162
2019,6340,234
2019,6360,1858
2019,6370,948
2019,6380,214
2019,6390,548
2019,6410,297
2019,6420,165
2019,6430,598
2019,6440,256
2019,6450,2624
2019,6460,2865
2019,6470,51
2019,6480,4293
2019,6490,1
2019,6500,55
2019,6510,20
2019,6520,9776
2019,6540,620
2019,6550,2643
2019,6556,69
2019,6560,4060
2019,6570,634
2019,6580,272
2019,6590,3078
2019,6600,18
2019,6610,420
2019,6620,739
2019,6630,1082
2019,6640,264
2019,6650,892
2019,6660,14
2019,6670,1732
2019,6680,1519
2019,6685,5
2019,6690,739
2019,6700,9
2019,6710,7222
2019,6720,13
2019,6730,1397
2019,6740,11848
2019,6750,945
2019,6760,455
2019,6770,1046
2019,6780,14
2019,6790,550
2019,6800,1256
2019,6810,18905
2019,6830,7421
2019,6840,3061
2019,6850,2443
2019,6860,221
2019,6870,3988
2019,6880,34
2019,6882,34472
2019,6883,99
2019,6900,74
2019,6960,14
2019,6970,23
2019,7000,133
2019,7010,32
2019,7020,2478
2019,7030,27408
2019,7040,12110
2019,7050,5736
2019,7060,81
2019,7070,417
2019,7080,22
2019,7100,161
2019,7110,19
2019,7120,31
2019,7130,1442
2019,7150,1399
2019,7170,148
2019,7180,23256
2019,7190,2776
2019,7210,13993
2019,7221,1496
2019,7222,702
2019,7240,946
2019,7250,1067
2019,7260,601
2019,7270,4237
2019,7280,3184
2019,7290,930
2019,7300,523
2019,7310,16681
2019,7315,47
2019,7320,663
2019,7330,593
2019,7331,242
2019,7340,26
2019,7350,5975
2019,7351,9
2019,7352,18
2019,7353,4
2019,7354,1
2019,7360,6703
2019,7370,4
2019,7380,2011
2019,7400,97
2019,7410,1224
2019,7420,591
2019,7430,723
2019,7460,999
2019,7470,155
2019,7480,1286
2019,7490,3265
2019,7510,8162
2019,7520,417
2019,7530,3
2019,7540,351
2019,7550,7544
2019,7560,3068
2019,7570,626
2019,7580,8116
2019,7590,5027
2019,7610,71020
2019,7630,2217
2019,7640,5
2019,7660,9913
2019,7670,815
2019,7680,1603
2019,8110,2
2019,10210,55
2019,19510,3
2019,20630,2
2019,22860,6354
2019,51830,4
2021,10,468
2021,11,33
2021,20,61
2021,30,3
2021,40,514
2021,50,2
2021,60,216
2021,70,174
2021,77,2
2021,80,2
2021,100,16
2021,110,20
2021,230,63
2021,290,18
2021,360,4
2021,370,1
2021,380,20
2021,400,369
2021,420,261
2021,440,262
2021,470,36
2021,490,257
2021,510,455
2021,530,3481
2021,534,388
2021,540,2191
2021,550,119
2021,580,2634
2021,590,2809
2021,600,8
2021,620,2
2021,630,11
2021,634,3
2021,640,74
2021,650,152
2021,670,23
2021,690,299
2021,700,8
2021,710,59
2021,730,8
2021,740,33
2021,770,491
2021,800,39
2021,1180,155
2021,1200,1021
2021,1207,29
2021,1210,121
2021,1230,3
2021,1250,1478
2021,1260,330
2021,1280,4
2021,1290,227
2021,1300,58
2021,1310,51
2021,1320,5006
2021,1330,12
2021,1331,11
2021,1340,75
2021,1350,1189
2021,1370,387
2021,1390,126
2021,1400,1068
2021,1410,247
2021,1420,454
2021,1430,578
2021,1440,958
2021,1460,646
2021,1470,59
2021,1480,115
2021,1489,16
2021,1490,328
2021,1500,143
2021,1510,81
2021,1512,4
2021,1520,52
2021,1530,50
2021,1540,47
2021,1550,20
2021,1570,4
2021,1580,2
2021,1590,203
2021,1620,2
2021,1630,29
2021,1650,31
2021,1660,3
2021,1670,599
2021,1690,2
2021,1710,860
2021,1720,18272
2021,1725,1
2021,1740,35
2021,1770,681
2021,1780,200
2021,1782,63
2021,1800,46
2021,1810,173
2021,1830,49
2021,1840,2058
2021,1860,273
2021,1861,5
2021,1870,3212
2021,1880,103
2021,1900,89
2021,1910,38
2021,1940,1915
2021,1945,2
2021,1960,1999
2021,1970,655
2021,1980,4
2021,1990,90
2021,2000,589
2021,2001,7175
2021,2010,742
2021,2020,134
2021,2030,78
2021,2035,1
2021,2060,2071
2021,2070,21
2021,2080,21
2021,2110,91
2021,2111,7
